letter,name,meaning
ந,நயவிறல்,
ந,நயவிறைவி,
ந,நயவிளக்கு,
ந,நயவிழி,
ந,நயவிழை,
ந,நயவுரு,
ந,நயவூராள்,
ந,நயவெட்சி,
ந,நயவெண்ணி,
ந,நயவெயினி,
ந,நயவெற்றி,
ந,நயவெள்ளி,
ந,நயவெழினி,
ந,நயவெழிலி,
ந,நயவெழில்,
ந,நயவேங்கை,
ந,நயவேம்பு,
ந,நயவேரி,
ந,நயவேல்,
ந,நயவொளி,
ந,நயிகா,இன்பம்
ந,நயிதி,இன்பம்
ந,நயினி,இன்பம்
ந,நறவணி,
ந,நறவதி,தேன்
ந,நறவமுதம்,
ந,நறவமுது,
ந,நறவம்மை,
ந,நறவிகா,தேன்
ந,நறவிதி,தேன்
ந,நறவினி,தேன்
ந,நறவினியள்,
ந,நறவின்பம்,
ந,நறவிமா,தேன்
ந,நறவியா,தேன்
ந,நறவு,
ந,நறவு,
ந,நறவுக்கடல்,
ந,நறவுக்கண்ணி,
ந,நறவுக்கனி,
ந,நறவுக்கயம்,
ந,நறவுக்கயல்,
ந,நறவுக்கலம்,
ந,நறவுக்கிளி,
ந,நறவுக்குயில்,
ந,நறவுக்குறிஞ்சி,
ந,நறவுக்குழலி,
ந,நறவுக்குழல்,
ந,நறவுக்கூந்தல்,
ந,நறவுக்கொடி,
ந,நறவுக்கோதை,
ந,நறவுச்சுனை,
ந,நறவுச்செல்வி,
ந,நறவுநகை,
ந,நறவுநங்கை,
ந,நறவுப்பழம்,
ந,நறவுப்புனல்,
ந,நறவுப்புன்னை,
ந,நறவுப்பொழில்,
ந,நறவுமலர்,
ந,நறவுமாலை,
ந,நறவுமுறுவல்,
ந,நறவுமுல்லை,
ந,நறவுமொழி,
ந,நறவுவல்லி,
ந,நறாமியா,தேன்
ந,நறு,
ந,நறுங்கணை,
ந,நறுங்கண்ணி,
ந,நறுங்கனி,
ந,நறுங்கயம்,
ந,நறுங்கயல்,
ந,நறுங்கலம்,
ந,நறுங்கலை,
ந,நறுங்கழனி,
ந,நறுங்கழல்,
ந,நறுங்கா,
ந,நறுங்காஞ்சி,
ந,நறுங்காந்தள்,
ந,நறுங்கானல்,
ந,நறுங்கிளி,
ந,நறுங்கிள்ளை,
ந,நறுங்குமரி,
ந,நறுங்குயில்,
ந,நறுங்குறிஞ்சி,
ந,நறுங்குழல்,
ந,நறுங்கூடல்,
ந,நறுங்கூந்தல்,
ந,நறுங்கொடி,
ந,நறுங்கொடை,
ந,நறுங்கொன்றை,
ந,நறுங்கோதை,
ந,நறுஞ்சந்தனம்,
ந,நறுஞ்சாந்து,
ந,நறுஞ்சாரல்,
ந,நறுஞ்சிலம்பு,
ந,நறுஞ்சிவப்பி,
ந,நறுஞ்சுனை,
ந,நறுஞ்செருந்தி,
ந,நறுஞ்செல்வம்,
ந,நறுஞ்செல்வி,
ந,நறுஞ்சேந்தி,
ந,நறுஞ்சேய்,
ந,நறுஞ்சொல்,
ந,நறுஞ்சோணை,
ந,நறுஞ்சோலை,
ந,நறுநகை,
ந,நறுநங்கை,
ந,நறுநிலவு,
ந,நறுநிலா,
ந,நறுநுதல்,
ந,நறுநெஞ்சள்,
ந,நறுநெய்தல்,
ந,நறுந்தணிகை,
ந,நறுந்தமிழ்,
ந,நறுந்தலைவி,
ந,நறுந்தளிர்,
ந,நறுந்தழை,
ந,நறுந்தாமரை,
ந,நறுந்தாய்,
ந,நறுந்தார்,
ந,நறுந்திங்கள்,
ந,நறுந்திரு,
ந,நறுந்துகிர்,
ந,நறுந்துடி,
ந,நறுந்துணை,
ந,நறுந்துறை,
ந,நறுந்துளசி,
ந,நறுந்தென்றல்,
ந,நறுந்தேன்,
ந,நறுந்தேவி,
ந,நறுந்தொடை,
ந,நறுந்தோகை,
ந,நறுந்தோழி,
ந,நறுமகள்,
ந,நறுமங்கை,
ந,நறுமடந்தை,
ந,நறுமணம்,
ந,நறுமணி,
ந,நறுமதி,
ந,நறுமனை,
ந,நறுமயில்,
ந,நறுமருதம்,
ந,நறுமறை,
ந,நறுமலர்,
ந,நறுமலர்க்கண்ணி,
ந,நறுமலை,
ந,நறுமலையள்,
ந,நறுமழை,
ந,நறுமா,
ந,நறுமாதுளை,
ந,நறுமாதேவி,
ந,நறுமானம்,
ந,நறுமானி,
ந,நறுமான்,
ந,நறுமாமணி,
ந,நறுமாமதி,
ந,நறுமாமயில்,
ந,நறுமாமலர்,
ந,நறுமாலை,
ந,நறுமின்னல்,
ந,நறுமீன்,
ந,நறுமுகிலி,
ந,நறுமுகில்,
ந,நறுமுகை,
ந,நறுமுடி,
ந,நறுமுதலி,
ந,நறுமுதல்வி,
ந,நறுமுத்து,
ந,நறுமுரசு,
ந,நறுமுறுவல்,
ந,நறுமுல்லை,
ந,நறுமேழி,
ந,நறுமொட்டு,
ந,நறுமொழி,
ந,நறுமௌவல்,
ந,நறும்பகன்றை,
ந,நறும்பகல்,
ந,நறும்பணை,
ந,நறும்பண்,
ந,நறும்பழம்,
ந,நறும்பாலை,
ந,நறும்பிச்சி,
ந,நறும்பிடி,
ந,நறும்பிணை,
ந,நறும்பிறை,
ந,நறும்புகழ்,
ந,நறும்புணை,
ந,நறும்புதுமை,
ந,நறும்புனல்,
ந,நறும்புலமை,
ந,நறும்பூ,
ந,நறும்பூவை,
ந,நறும்பொட்டு,
ந,நறும்பொன்,
ந,நறும்பொன்னி,
ந,நறும்பொருநை,
ந,நறும்பொறை,
ந,நறும்பொறையள்,
ந,நறும்பொழில்,
ந,நறுயாழ்,
ந,நறுவடிவு,
ந,நறுவணி,
ந,நறுவமுதம்,
ந,நறுவமுது,
ந,நறுவயல்,
ந,நறுவலரி,
ந,நறுவல்லி,
ந,நறுவழகி,
ந,நறுவழகு,
ந,நறுவழா,மலர்
ந,நறுவாகை,
ந,நறுவானம்,
ந,நறுவாம்பல்,
ந,நறுவாழி,
ந,நறுவாழை,
ந,நறுவிசை,
ந,நறுவினி,
ந,நறுவின்பம்,
ந,நறுவிழி,
ந,நறுவிழை,
ந,நறுவெட்சி,
ந,நறுவெண்ணி,
ந,நறுவெற்றி,
ந,நறுவெள்ளி,
ந,நறுவெழினி,
ந,நறுவெழிலி,
ந,நறுவெழில்,
ந,நறுவேங்கை,
ந,நறுவேம்பு,
ந,நறுவேய்,
ந,நறுவேரி,
ந,நறுவொளி,
ந,நறை,
ந,நறைக்கடல்,
ந,நறைக்கண்ணி,
ந,நறைக்கனி,
ந,நறைக்கயம்,
ந,நறைக்கயல்,
ந,நறைக்கலம்,
ந,நறைக்கிளி,
ந,நறைக்குயில்,
ந,நறைக்குறிஞ்சி,
ந,நறைக்குழலி,
ந,நறைக்குழல்,
ந,நறைக்கூந்தல்,
ந,நறைக்கொடி,
ந,நறைக்கோதை,
ந,நறைச்சுனை,
ந,நறைச்செல்வி,
ந,நறைநகை,
ந,நறைநங்கை,
ந,நறைபுன்னை,
ந,நறைப்பழம்,
ந,நறைப்புனல்,
ந,நறைப்பொழில்,
ந,நறைமலர்,
ந,நறைமாலை,
ந,நறைமுறுவல்,
ந,நறைமுல்லை,
ந,நறைமொழி,
ந,நறையமுதம்,
ந,நறையமுது,
ந,நறைவல்லி,
ந,நறைவாணி,
ந,நற்கடல்,
ந,நற்கணை,
ந,நற்கண்ணி,
ந,நற்கண்ணி,
ந,நற்கண்ணு,
ந,நற்கதிர்,
ந,நற்கனல்,
ந,நற்கனி,
ந,நற்கயம்,
ந,நற்கயல்,
ந,நற்கலம்,
ந,நற்கலை,
ந,நற்கழனி,
ந,நற்கழல்,
ந,நற்கழி,
ந,நற்கழை,
ந,நற்கா,
ந,நற்காஞ்சி,
ந,நற்காந்தள்,
ந,நற்கானல்,
ந,நற்கிணை,
ந,நற்கிளி,
ந,நற்கிள்ளை,
ந,நற்குஞ்சு,
ந,நற்குடிமகள்,
ந,நற்குட்டி,
ந,நற்குணநங்கை,
ந,நற்குமரி,
ந,நற்குயில்,
ந,நற்குரல்,
ந,நற்குறிஞ்சி,
ந,நற்குளத்தள்,
ந,நற்குழலி,
ந,நற்குழல்,
ந,நற்குழை,
ந,நற்கூடல்,
ந,நற்கூந்தல்,
ந,நற்கொடி,
ந,நற்கொடை,
ந,நற்கொன்றை,
ந,நற்கொம்பு,
ந,நற்கொழுந்து,
ந,நற்கோதை,
ந,நற்சந்தனம்,
ந,நற்சாந்து,
ந,நற்சாரல்,
ந,நற்சிட்டு,
ந,நற்சிலம்பு,
ந,நற்சிவப்பி,
ந,நற்சுடர்,
ந,நற்சுனை,
ந,நற்சுரபி,
ந,நற்செருந்தி,
ந,நற்செல்வம்,
ந,நற்செல்வி,
ந,நற்செல்வி,
ந,நற்சேந்தி,
ந,நற்சேய்,
ந,நற்சொல்,
ந,நற்சோணை,
ந,நற்சோலை,
ந,நற்பகன்றை,
ந,நற்பகல்,
ந,நற்பணை,
ந,நற்பண்,
ந,நற்பரிதி,
ந,நற்பழம்,
ந,நற்பாடினி,
ந,நற்பாதிரி,
ந,நற்பாலை,
ந,நற்பிடி,
ந,நற்பிணை,
ந,நற்பிராட்டி,
ந,நற்பிறை,
ந,நற்பிள்ளை,
ந,நற்புகழ்,
ந,நற்புணை,
ந,நற்புதுமை,
ந,நற்புனல்,
ந,நற்புன்னை,
ந,நற்புலமை,
ந,நற்பூ,
ந,நற்பூவை,
ந,நற்பொட்டு,
ந,நற்பொன்,
ந,நற்பொன்னி,
ந,நற்பொருநை,
ந,நற்பொறை,
ந,நற்பொறையள்,
ந,நற்பொழில்,
ந,நற்றங்கை,
ந,நற்றணிகை,
ந,நற்றமிழ்,
ந,நற்றவம்‌,
ந,நற்றானை,
ந,நற்றாமரை,
ந,நற்றாமரை,
ந,நற்றாமரைக்கண்ணி,
ந,நற்றாய்,
ந,நற்றிங்கள்,
ந,நற்றிரு,
ந,நற்றிறல்,
ந,நற்றுணை,
ந,நற்றுணைகாயகி,
ந,நற்றுறை,
ந,நற்றேன்,
ந,நற்றேவி,
ந,நற்றொடி,
ந,நற்றொடை,
ந,நற்றோகை,
ந,நற்றோழி,
ந,நலகா,இன்பம்
ந,நலக்கனி,
ந,நலக்கிளி,
ந,நலக்குயில்,
ந,நலச்செல்வி,
ந,நலநகை,
ந,நலநங்கை,
ந,நலநிலவு,
ந,நலநிலா,
ந,நலநெஞ்சள்,
ந,நலநெறி,
ந,நலமகள்,
ந,நலமங்கை,
ந,நலமடந்தை,
ந,நலமணி,
ந,நலமதி,
ந,நலமனை,
ந,நலமயில்,
ந,நலமருதம்,
ந,நலமறை,
ந,நலமலர்,
ந,நலமா,இன்பம்
ந,நலமானம்,
ந,நலமாலை,
ந,நலமியா,இன்பம்
ந,நலமுடி,
ந,நலமுதல்வி,
ந,நலமுத்து,
ந,நலமுரசு,
ந,நலமுறுவல்,
ந,நலமுல்லை,
ந,நலமேழி,
ந,நலமொழி,
ந,நலம்,
ந,நலவடிவு,
ந,நலவணி,
ந,நலவமுது,
ந,நலவம்மை,
ந,நலவரசி,
ந,நலவழகி,
ந,நலவழகு,
ந,நலவாணி,
ந,நலவிகா,இன்பம்
ந,நலவினி,இன்பம்
ந,நலவியா,இன்பம்
ந,நலவெழிலி,
ந,நலவெழில்,
ந,நலவொளி,
ந,நலாயா,இன்பம்
ந,நலிகா,இன்பம்
ந,நலினி,இன்பம்
ந,நல்யாழ்,
ந,நல்ல,
ந,நல்லகண்ணி,
ந,நல்லகண்ணு,
ந,நல்லகனி,
ந,நல்லகிளி,
ந,நல்லசெல்வி,
ந,நல்லணி,
ந,நல்லண்ணி,
ந,நல்லதங்கம்,
ந,நல்லதங்காள்‌,
ந,நல்லதங்கை,
ந,நல்லதங்கை,
ந,நல்லதமிழ்,
ந,நல்லதாய்‌,
ந,நல்லதி,இன்பம்
ந,நல்லநங்கை,
ந,நல்லநாச்சி,
ந,நல்லந்தை,சங்கத்தமிழ் பெயர்
ந,நல்லன்னை,
ந,நல்லன்பு,
ந,நல்லபிள்ளை,
ந,நல்லமணி,
ந,நல்லமதி,
ந,நல்லமயில்,
ந,நல்லமலர்,
ந,நல்லமுதம்,
ந,நல்லமுது,
ந,நல்லமுத்து,
ந,நல்லம்மா,
ந,நல்லம்மை,
ந,நல்லம்மை,
ந,நல்லரசி,
ந,நல்லரசி,
ந,நல்லரசி,
ந,நல்லரசு,
ந,நல்லரண்,
ந,நல்லரி,
ந,நல்லருவி,
ந,நல்லறிவு,
ந,நல்லலரி,
ந,நல்லலை,
ந,நல்லல்லி,
ந,நல்லள்,
ந,நல்லழகி,
ந,நல்லழகு,
ந,நல்லழிசி,சங்கத்தமிழ் பெயர்
ந,நல்லவடிவு,
ந,நல்லவடிவு,
ந,நல்லவல்லி,
ந,நல்லவள்‌,
ந,நல்லவள்,
ந,நல்லவள்ளி,
ந,நல்லாத்தி,
ந,நல்லாம்பல்,
ந,நல்லாற்றல்,
ந,நல்லாள்,
ந,நல்லாள்,
ந,நல்லாழி,
ந,நல்லி,
ந,நல்லிசை,
ந,நல்லிசைப் புலமை மெல்லியார்,சங்கத்தமிழ் பெயர்
ந,நல்லிடை,
ந,நல்லிதி,இன்பம்
ந,நல்லினி,
ந,நல்லினி,இன்பம்
ந,நல்லினியள்,
ந,நல்லினியாள்,
ந,நல்லின்பம்,
ந,நல்லியலாள்‌,
ந,நல்லிறைவி,
ந,நல்லிழை,
ந,நல்லிழையாள்,
ந,நல்லுரு,
ந,நல்லூராள்,
ந,நல்லெயினி,
ந,நல்லெரி,
ந,நல்லெழினி,
ந,நல்லெழிலி,
ந,நல்லெழிலி,
ந,நல்லெழில்,
ந,நல்லெழுநி,சங்கத்தமிழ் பெயர்
ந,நல்லேரி,
ந,நல்லொலி,
ந,நல்லொளி,
ந,நல்லொளி,
ந,நல்லோதி,
ந,நல்லோவியம்,
ந,நல்வடிவு,
ந,நல்வயல்,
ந,நல்வல்லி,
ந,நல்வளை,
ந,நல்வள்ளி,
ந,நல்வாகை,
ந,நல்வாணி,
ந,நல்வானம்,
ந,நல்வாரி,
ந,நல்வாள்,
ந,நல்வாழி,
ந,நல்வாழை,
ந,நல்விறலி,
ந,நல்விறல்,
ந,நல்வில்,
ந,நல்விளக்கு,
ந,நல்விழி,
ந,நல்வீ,
ந,நல்வீரை,
ந,நல்வெட்சி,
ந,நல்வெண்ணி,
ந,நல்வெற்றி,
ந,நல்வெள்ளி,
ந,நல்வேங்கை,
ந,நல்வேம்பு,
ந,நல்வேய்,
ந,நல்வேரல்,
ந,நல்வேரி,
ந,நல்வேல்,
ந,நளதி,குளிர்ச்சி
ந,நளிகா,குளிர்ச்சி
ந,நளிதி,குளிர்ச்சி
ந,நளினி,குளிர்ச்சி
ந,நளிமா,குளிர்ச்சி
ந,நளிமியா,குளிர்ச்சி
ந,நளியா,குளிர்ச்சி
ந,நவதி,மான்
ந,நவிகா,மான்
ந,நவிதி,மான்
ந,நவினி,மான்
ந,நவிமா,மான்
ந,நவியா,மான்
ந,நவ்மியா,மான்
ந,நவ்வதி,மான்
ந,நவ்விகா,மான்
ந,நவ்விதி,மான்
ந,நவ்வினி,மான்
ந,நவ்விமா,மான்
ந,நவ்வியா,மான்
ந,நா,
ந,நாகக்கணை,
ந,நாகக்கொடி,
ந,நாகச்செல்வி,
ந,நாகதி,ஒளி
ந,நாகத்தலைவி,
ந,நாகத்தாய்,
ந,நாகநங்கை,
ந,நாகநாச்சி,
ந,நாகமகள்,
ந,நாகமங்கை,
ந,நாகமடந்தை,
ந,நாகமணி,
ந,நாகமதி,
ந,நாகமலர்,
ந,நாகமலை,
ந,நாகமுத்து,
ந,நாகம்,
ந,நாகம்மா,
ந,நாகம்மை,
ந,நாகவரசி,
ந,நாகவல்லி,
ந,நாகிகா,ஒளி
ந,நாகிதி,ஒளி
ந,நாகினி,ஒளி
ந,நாகிமா,ஒளி
ந,நாகியா,ஒளி
ந,நாக்மியா,ஒளி
ந,நாச்சி,
ந,நாச்சியார்,
ந,நாச்சியார்‌,
ந,நாட்டதி,கண்
ந,நாட்டிகா,கண்
ந,நாட்டிதி,கண்
ந,நாட்டினி,கண்
ந,நாட்டிமா,கண்
ந,நாட்டியா,கண்
ந,நாட்மியா,கண்
ந,நாணகை,
ந,நாணங்கை,
ந,நாணணி,
ந,நாணதி,நாணம்
ந,நாணன்னி,
ந,நாணன்னை,
ந,நாணமுது,
ந,நாணம்மை,
ந,நாணரசி,
ந,நாணரசு,
ந,நாணரண்,
ந,நாணரி,
ந,நாணருவி,
ந,நாணறிவு,
ந,நாணல்லள்,
ந,நாணழகி,
ந,நாணழகு,
ந,நாணாற்றல்,
ந,நாணாழி,
ந,நாணிகா,நாணம்
ந,நாணிதி,நாணம்
ந,நாணினி,நாணம்
ந,நாணினியாள்,
ந,நாணின்பம்,
ந,நாணிமா,நாணம்
ந,நாணியா,நாணம்
ந,நாணிலவு,
ந,நாணிலா,
ந,நாணிழை,
ந,நாணிழையாள்,
ந,நாணுடையாள்,
ந,நாணுரு,
ந,நாணெஞ்சள்,
ந,நாணெழிலி,
ந,நாணெழில்,
ந,நாணேந்தி,
ந,நாணேரி,
ந,நாணொளி,
ந,நாண்,
ந,நாண்கிளி,
ந,நாண்கிள்ளை,
ந,நாண்குமரி,
ந,நாண்குயில்,
ந,நாண்செல்வி,
ந,நாண்ப10வை,
ந,நாண்பிடி,
ந,நாண்பிணை,
ந,நாண்மகள்,
ந,நாண்மங்கை,
ந,நாண்மடந்தை,
ந,நாண்மணி,
ந,நாண்மதி,
ந,நாண்மனை,
ந,நாண்மயில்,
ந,நாண்மருதம்,
ந,நாண்மறை,
ந,நாண்மலர்,
ந,நாண்மலர்‌,
ந,நாண்மழை,
ந,நாண்மியா,நாணம்
ந,நாண்மீன்,
ந,நாண்முகை,
ந,நாண்முதல்வி,
ந,நாண்முத்து,
ந,நாண்முரசு,
ந,நாண்முல்லை,
ந,நாண்மொழி,
ந,நாண்வடிவு,
ந,நாண்விளக்கு,
ந,நாண்விழி,
ந,நாநல்லள்,
ந,நாநேரியள்,
ந,நாப்புலமை,
ந,நாமகள்‌,
ந,நாமகள்,
ந,நாமங்கை,
ந,நாமடந்தை,
ந,நாமடந்தை,
ந,நாமணி,
ந,நாமதி,
ந,நாமயில்,
ந,நாமறை,
ந,நாமலர்,
ந,நாமழை,
ந,நாமாலை,
ந,நாமியா,மலர்
ந,நாமுகிலி,
ந,நாமுதலி,
ந,நாமுதல்வி,
ந,நாமுத்து,
ந,நாமுரசு,
ந,நாமொழி,
ந,நாறதி,மலர்
ந,நாறிகா,மலர்
ந,நாறிதி,மலர்
ந,நாறினி,மலர்
ந,நாறிமா,மலர்
ந,நாறியா,மலர்
ந,நாள்,
ந,நாவணி,
ந,நாவனகை,
ந,நாவனங்கை,
ந,நாவன்மகள்,
ந,நாவன்மங்கை,
ந,நாவன்மடந்தை,
ந,நாவன்மணி,
ந,நாவன்மதி,
ந,நாவன்மலர்,
ந,நாவன்மலை,
ந,நாவன்முரசு,
ந,நாவன்மொழி,
ந,நாவமுதம்,
ந,நாவமுது,
ந,நாவம்மை,
ந,நாவரசி,
ந,நாவரசு,
ந,நாவரண்,
ந,நாவருவி,
ந,நாவற்கண்ணி,
ந,நாவற்கனி,
ந,நாவற்கயம்,
ந,நாவற்கா,
ந,நாவற்காடு,
ந,நாவற்கிளி,
ந,நாவற்குளத்தள்,
ந,நாவற்கூடல்,
ந,நாவற்செல்வி,
ந,நாவற்சோலை,
ந,நாவற்பழம்,
ந,நாவற்பொன்,
ந,நாவற்பொன்னி,
ந,நாவற்பொழில்,
ந,நாவலரசி,
ந,நாவலள்,
ந,நாவலழகி,
ந,நாவலாள்,
ந,நாவலூராள்,
ந,நாவலெயினி,
ந,நாவலெழிலி,
ந,நாவல்,
ந,நாவல்லள்,
ந,நாவல்லாள்,
ந,நாவல்லி,
ந,நாவாகை,
ந,நாவாணி,
ந,நாவாற்றல்,
ந,நாவிசை,
ந,நாவினியள்,
ந,நாவினியாள்,
ந,நாவின்பம்,
ந,நாவிறலி,
ந,நாவிறல்,
ந,நாவிறைவி,
ந,நாவெற்றி,
ந,நாவெழிலி,
ந,நாவேங்கை,
ந,நாவேரி,
ந,நாவேல்,
ந,நாவொளி,
ந,நிகரிலாள்,
ந,நிகர்,
ந,நிததி,செல்வம்
ந,நிதிகா,செல்வம்
ந,நிதிதி,செல்வம்
ந,நிதினி,செல்வம்
ந,நிதிமா,செல்வம்
ந,நிதிமியா,செல்வம்
ந,நிதியா,செல்வம்
ந,நித்திலக்கோவை,
ந,நித்திலம்‌,
ந,நிரம்பவழகி,
ந,நிர்மிகா,ஒளி
ந,நிர்மினி,ஒளி
ந,நிர்மிமா,ஒளி
ந,நிர்மியா,ஒளி
ந,நிர்மையழகி,
ந,நிறதி,ஒளி
ந,நிறமதி,ஒளி
ந,நிறமினி,ஒளி
ந,நிறம்யா,ஒளி
ந,நிறிதி,ஒளி
ந,நிறை,
ந,நிறைகடல்,
ந,நிறைகதிர்,
ந,நிறைகனி,
ந,நிறைகயம்,
ந,நிறைகலம்,
ந,நிறைகலை,
ந,நிறைகழனி,
ந,நிறைகழல்,
ந,நிறைகழை,
ந,நிறைகாஞ்சி,
ந,நிறைகானல்,
ந,நிறைகிளி,
ந,நிறைகிள்ளை,
ந,நிறைகுமரி,
ந,நிறைகுயில்,
ந,நிறைகுறிஞ்சி,
ந,நிறைகுளத்தள்,
ந,நிறைகுழலி,
ந,நிறைகூடல்,
ந,நிறைகூந்தல்,
ந,நிறைகொடி,
ந,நிறைகொடை,
ந,நிறைகொன்றை,
ந,நிறைகோதை,
ந,நிறைசந்தனம்,
ந,நிறைசாந்து,
ந,நிறைசாரல்,
ந,நிறைசிட்டு,
ந,நிறைசிலம்பு,
ந,நிறைசுடர்,
ந,நிறைசுனை,
ந,நிறைசுரபி,
ந,நிறைசெல்வம்,
ந,நிறைசெல்வி,
ந,நிறைசொல்,
ந,நிறைசோணை,
ந,நிறைசோலை,
ந,நிறைதகை,
ந,நிறைதகையள்,
ந,நிறைதங்கம்,
ந,நிறைதமிழ்,
ந,நிறைதானை,
ந,நிறைதாமரை,
ந,நிறைதிங்கள்,
ந,நிறைதிரு,
ந,நிறைதிறல்,
ந,நிறைதூயவள்,
ந,நிறைதூயோள்,
ந,நிறைதென்றல்,
ந,நிறைதேன்,
ந,நிறைதேவி,
ந,நிறைதொடி,
ந,நிறைதொடை,
ந,நிறைதோகை,
ந,நிறைநகை,
ந,நிறைநங்கை,
ந,நிறைநல்லாள்,
ந,நிறைநிலவு,
ந,நிறைநிலா,
ந,நிறைநெஞ்சள்,
ந,நிறைநெறி,
ந,நிறைபகல்,
ந,நிறைபணை,
ந,நிறைபண்,
ந,நிறைபரிதி,
ந,நிறைபாடி,
ந,நிறைபாடினி,
ந,நிறைபிடி,
ந,நிறைபிணை,
ந,நிறைபிறை,
ந,நிறைபுகழ்,
ந,நிறைபுணை,
ந,நிறைபுதுமை,
ந,நிறைபுனல்,
ந,நிறைபுன்னை,
ந,நிறைபுலமை,
ந,நிறைபொட்டு,
ந,நிறைபொன்,
ந,நிறைபொன்னி,
ந,நிறைபொருநை,
ந,நிறைபொறை,
ந,நிறைபொறையள்,
ந,நிறைபொழில்,
ந,நிறைமகள்,
ந,நிறைமங்கை,
ந,நிறைமடந்தை,
ந,நிறைமணி,
ந,நிறைமதி,
ந,நிறைமனை,
ந,நிறைமயில்,
ந,நிறைமருதம்,
ந,நிறைமறை,
ந,நிறைமலர்,
ந,நிறைமலை,
ந,நிறைமழை,
ந,நிறைமானம்,
ந,நிறைமாமணி,
ந,நிறைமாமதி,
ந,நிறைமாமயில்,
ந,நிறைமாமலர்,
ந,நிறைமொழி,
ந,நிறையணி,
ந,நிறையன்பு,
ந,நிறையமுதம்,
ந,நிறையமுது,
ந,நிறையம்மை,
ந,நிறையரசி,
ந,நிறையரசு,
ந,நிறையரண்,
ந,நிறையருவி,
ந,நிறையறிவு,
ந,நிறையழகி,
ந,நிறையழகு,
ந,நிறையாற்றல்,
ந,நிறையாழி,
ந,நிறையிசை,
ந,நிறையினி,
ந,நிறையினியள்,
ந,நிறையின்பம்,
ந,நிறையுடையாள்,
ந,நிறையெழிலி,
ந,நிறையெழில்,
ந,நிறையேந்தி,
ந,நிறையொளி,
ந,நிறையோதி,
ந,நிறையோவியம்,
ந,நிறைவடிவு,
ந,நிறைவயல்,
ந,நிறைவல்லாள்,
ந,நிறைவல்லி,
ந,நிறைவளை,
ந,நிறைவாகை,
ந,நிறைவாணி,
ந,நிறைவானம்,
ந,நிறைவாரி,
ந,நிறைவாழி,
ந,நிறைவிறலி,
ந,நிறைவிளக்கு,
ந,நிறைவெற்றி,
ந,நிறைவெள்ளி,
ந,நிறைவேல்,
ந,நிலக்கனி,
ந,நிலச்செல்வி,
ந,நிலத்தாமரை,
ந,நிலத்தாய்,
ந,நிலநங்கை,
ந,நிலநல்லாள்,
ந,நிலப்புகழ்,
ந,நிலப்புதுமை,
ந,நிலப்பூ,
ந,நிலப்பூ,
ந,நிலப்பூக்கண்ணி,
ந,நிலப்பொறை,
ந,நிலமகள்,
ந,நிலமகள்‌,
ந,நிலமங்கை,
ந,நிலமடந்தை,
ந,நிலமடந்தை,
ந,நிலமணி,
ந,நிலமணி்‌,
ந,நிலமலை,
ந,நிலம்,
ந,நிலவணி,
ந,நிலவன்னை,
ந,நிலவமுதம்,
ந,நிலவமுது,
ந,நிலவம்மை,
ந,நிலவயல்,
ந,நிலவரசி,
ந,நிலவழகி,
ந,நிலவழகி,
ந,நிலவாணி,
ந,நிலவின்பம்,
ந,நிலவிளக்கு,
ந,நிலவு,
ந,நிலவுக்கதிர்,
ந,நிலவுக்கனி,
ந,நிலவுக்கிளி,
ந,நிலவுக்குயில்,
ந,நிலவுச்சுடர்,
ந,நிலவுச்செல்வி,
ந,நிலவுநகை,
ந,நிலவுநங்கை,
ந,நிலவுப்பிறை,
ந,நிலவுப்பொழில்,
ந,நிலவுமகள்,
ந,நிலவுமங்கை,
ந,நிலவுமடந்தை,
ந,நிலவுமணி,
ந,நிலவுமதி,
ந,நிலவுமயில்,
ந,நிலவுமலர்,
ந,நிலவுமலை,
ந,நிலவுமழை,
ந,நிலவுமான்,
ந,நிலவுமுகில்,
ந,நிலவுமுத்து,
ந,நிலவுமுறுவல்,
ந,நிலவுமுல்லை,
ந,நிலவுவடிவு,
ந,நிலவுவல்லி,
ந,நிலவுவானம்,
ந,நிலவுவிளக்கு,
ந,நிலவுவிழி,
ந,நிலவுவெள்ளி,
ந,நிலவுவேல்,
ந,நிலவெழிலி,
ந,நிலவெழில்,
ந,நிலவொளி,
ந,நிலவொளி,
ந,நிலா,
ந,நிலாக்கதிர்,
ந,நிலாக்கனி,
ந,நிலாச்சுடர்,
ந,நிலாச்செல்வி,
ந,நிலாநகை,
ந,நிலாநங்கை,
ந,நிலாப்பிறை,
ந,நிலாப்பொழில்,
ந,நிலாமகள்,
ந,நிலாமங்கை,
ந,நிலாமடந்தை,
ந,நிலாமணி,
ந,நிலாமணி,
ந,நிலாமதி,
ந,நிலாமயில்,
ந,நிலாமருதம்,
ந,நிலாமலர்,
ந,நிலாமான்,
ந,நிலாமுகில்,
ந,நிலாமுதல்வி,
ந,நிலாமுத்து,
ந,நிலாமுறுவல்,
ந,நிலாமுல்லை,
ந,நிலாவடிவு,
ந,நிலாவணி,
ந,நிலாவணி,
ந,நிலாவன்னை,
ந,நிலாவமுதம்,
ந,நிலாவமுது,
ந,நிலாவம்மை,
ந,நிலாவரசி,
ந,நிலாவரசு,
ந,நிலாவரி,
ந,நிலாவருவி,
ந,நிலாவல்லி,
ந,நிலாவள்ளி,
ந,நிலாவழகி,
ந,நிலாவழகி,
ந,நிலாவழகு,
ந,நிலாவாணி,
